,Importance
motu_linkage_group_496,2.2335040267982978e-05
motu_linkage_group_592,0.0001623875785082102
Ruminococcus_bromii,0.00021947900896579226
motu_linkage_group_218,3.134061955843105e-05
motu_linkage_group_686,0.00025955979110482073
Bacteroides_stercoris,9.190006085402498e-05
motu_linkage_group_115,0.00015795706625047932
Bifidobacterium_longum,0.0001286827705716084
motu_linkage_group_145,7.96961504490185e-05
motu_linkage_group_260,7.443317289170862e-05
motu_linkage_group_568,0.0004488103804818044
Escherichia_coli,8.829418166699586e-05
Coprococcus_comes,0.00013880049997695628
motu_linkage_group_551,0.00010211792077835608
Ruminococcaceae_bacterium_D16,0.00011532246771819038
motu_linkage_group_284,0.0001433121942152895
motu_linkage_group_282,0.0002304807232214027
motu_linkage_group_517,0.0010424331778346625
motu_linkage_group_164,2.686043735425616e-05
Streptococcus_gordonii,5.7009186445314654e-05
motu_linkage_group_244,0.00022130516607699743
motu_linkage_group_341,0.00010482608750199408
Bifidobacterium_angulatum,3.7280866238911056e-06
motu_linkage_group_379,7.210154719527534e-05
Eubacterium_cylindroides,4.953807752923562e-05
motu_linkage_group_525,0.00024270873464893932
Eubacterium_hallii,0.00016442409397955966
motu_linkage_group_251,3.4209873198373285e-05
_Ruminococcus__obeum,0.00013453728654754394
Streptococcus_australis,1.4686550582515396e-05
motu_linkage_group_124,3.750503139977085e-05
motu_linkage_group_348,0.00089166755822054
Ruminococcus_sp__5_1_39BFAA,0.00013468999313174623
Clostridium_symbiosum,0.00010184599419341965
motu_linkage_group_604,3.236591339263904e-05
motu_linkage_group_383,0.00018757041920689502
Streptococcus_vestibularis,3.2646372317591124e-05
motu_linkage_group_192,4.320007172714924e-05
motu_linkage_group_480,0.0005827252025274115
motu_linkage_group_474,0.00015484570336502063
Pseudoflavonifractor_capillosus,0.00011972305976201953
Bacteroides_xylanisolvens,6.941267623072783e-05
Acidaminococcus_fermentans,5.919590786025453e-05
motu_linkage_group_7,0.0001881394782247708
motu_linkage_group_502,0.00013199698339627162
Rothia_mucilaginosa,5.4715743368255156e-05
motu_linkage_group_394,0.00010582978216871008
Streptococcus_mitis,2.536807121056002e-05
motu_linkage_group_565,2.6565030839614097e-05
Holdemania_filiformis,0.0002102572037692167
Bacteroides_intestinalis,5.7241679230867206e-05
motu_linkage_group_624,8.951349005735363e-05
motu_linkage_group_600,0.0002444663972217409
Capnocytophaga_sp__oral_taxon_329,5.953857781013993e-05
motu_linkage_group_131,0.00021232406570266782
Parasutterella_excrementihominis,6.958335794103157e-05
Coprococcus_eutactus,9.654368537744023e-05
motu_linkage_group_407,0.00010005080243854286
motu_linkage_group_122,0.00019432977991356591
Lactobacillus_delbrueckii,3.676701064838782e-06
Bifidobacterium_adolescentis,0.0001518456927023468
Streptococcus_pneumoniae,4.065659230576063e-05
motu_linkage_group_366,9.647154417302373e-05
Bacteroides_finegoldii,6.943678281512009e-05
Eubacterium_siraeum,0.00015853721226424442
motu_linkage_group_191,0.00010246180656790947
Bifidobacterium_catenulatum_Bifidobacterium_pseudocatenulatum_complex,0.00011581057138016805
Faecalibacterium_prausnitzii,0.00011975786334621834
motu_linkage_group_158,0.00013385306640472722
motu_linkage_group_430,0.0001271759866215324
motu_linkage_group_207,7.646367988524031e-05
Parabacteroides_distasonis,8.666904521856445e-05
motu_linkage_group_376,0.0003150625336656564
Turicibacter_sanguinis,1.4232893629863706e-05
motu_linkage_group_456,0.00013624876968795486
motu_linkage_group_238,0.00016768439547008992
Haemophilus_parainfluenzae,9.000661204745692e-05
motu_linkage_group_127,0.0002243956870534021
Enterobacter_hormaechei_cloacae,5.5930745704961095e-06
Ruminococcus_sp__SR1_5,9.873175033922984e-05
Clostridium_sp__HGF2,0.00010043653044005561
motu_linkage_group_103,0.00034935086662815694
Coprococcus_catus,0.00023804608731789034
motu_linkage_group_734,1.911885106176637e-06
motu_linkage_group_248,2.6680009567815617e-05
motu_linkage_group_391,0.00015312956642753902
motu_linkage_group_277,0.0001121691780307686
motu_linkage_group_445,2.447450682248771e-05
Clostridium_saccharolyticum,5.419014882754664e-05
motu_linkage_group_362,0.0003196824662687685
Desulfovibrio_piger,6.933052968124044e-05
Bifidobacterium_bifidum,0.00019679140886437273
motu_linkage_group_495,2.550446827569797e-05
motu_linkage_group_437,2.927353096287028e-05
motu_linkage_group_65,8.624241210006365e-05
Streptococcus_oralis,2.5915366010083395e-05
motu_linkage_group_452,3.5674958373626875e-05
Roseburia_intestinalis,0.00012679158655492338
motu_linkage_group_273,8.557530452802848e-05
Sutterella_wadsworthensis,7.445862791341354e-05
Clostridium_bolteae,0.00013994359965719324
motu_linkage_group_712,0.00019003142370567033
Alistipes_putredinis,0.0001280084521700508
motu_linkage_group_431,7.134763558260188e-05
Alistipes_shahii,0.00021407071535814936
Veillonella_sp__oral_taxon_158,5.852701414242555e-05
Clostridium_ramosum,5.171002012501287e-05
motu_linkage_group_573,0.0001336653924775274
Bacteroides_clarus,3.7555853904396785e-05
_Ruminococcus__torques,0.00020933844255093388
Ruminococcus_lactaris,0.0002460765842693791
Megasphaera_elsdenii,2.9881187442026206e-05
motu_linkage_group_217,3.3456885508952886e-05
motu_linkage_group_520,0.00020237508658465915
motu_linkage_group_414,4.0820146888435855e-05
motu_linkage_group_274,0.000159754601270493
Streptococcus_anginosus,1.2539494712669464e-06
motu_linkage_group_24,2.4410981310717837e-05
Actinomyces_odontolyticus,6.703277876700304e-05
Granulicatella_adiacens,9.731618457448618e-06
Bifidobacterium_dentium,7.701402916635978e-05
motu_linkage_group_651,3.8183356171884226e-05
motu_linkage_group_634,0.00012966773243787785
motu_linkage_group_126,6.925907618983266e-05
Parabacteroides_merdae,0.0001076897302561766
Eubacterium_eligens,0.00030642445931854687
Alistipes_sp__HGB5,0.00011042173071691912
motu_linkage_group_508,0.0003523043894939016
motu_linkage_group_696,0.0001688607903106776
Streptococcus_parasanguinis,9.132629753862557e-05
motu_linkage_group_307,0.0016910221757631433
Acidaminococcus_intestini,6.81640378446239e-05
motu_linkage_group_293,0.00015827957016100946
Butyrivibrio_crossotus,1.7456647499579778e-05
motu_linkage_group_443,0.00013477849483302148
motu_linkage_group_585,3.837013537702548e-05
motu_linkage_group_142,6.636664318159335e-05
motu_linkage_group_325,0.00015407329732023515
motu_linkage_group_638,0.0002647509914664044
motu_linkage_group_265,6.639038355737636e-05
Bacteroides_uniformis,0.00014046861534551698
motu_linkage_group_136,4.875146375330244e-05
motu_linkage_group_633,2.4272154626259205e-05
motu_linkage_group_308,2.219223045262189e-05
motu_linkage_group_206,0.0002425737779292468
motu_linkage_group_113,8.863655655591095e-05
motu_linkage_group_268,9.005199240690753e-05
motu_linkage_group_451,3.5842304788352346e-05
motu_linkage_group_134,9.470241936420377e-05
motu_linkage_group_373,0.00014998313216494258
motu_linkage_group_534,3.0554241222117936e-05
motu_linkage_group_346,0.00034904582204175983
Lactobacillus_ruminis,1.457500178267409e-05
Bifidobacterium_breve,6.9474718757591e-05
motu_linkage_group_288,0.00014232717145167787
