,Importance
Bacteroides_intestinalis,0.00013790028326255622
motu_linkage_group_624,0.0001444603480251302
motu_linkage_group_600,0.0005324807092732482
Capnocytophaga_sp__oral_taxon_329,8.062445732765442e-05
motu_linkage_group_131,0.00014301877730012427
Parasutterella_excrementihominis,0.0001474000122650589
Coprococcus_eutactus,0.000122174523368269
motu_linkage_group_407,0.00019409360957456308
motu_linkage_group_122,8.863106500595944e-05
Lactobacillus_delbrueckii,2.99209183011848e-05
Bifidobacterium_adolescentis,0.00014873831622680056
Streptococcus_pneumoniae,6.724538516895478e-05
motu_linkage_group_366,0.0002160249965090352
Bacteroides_finegoldii,9.37424113919221e-05
Eubacterium_siraeum,9.219700660021405e-05
motu_linkage_group_191,0.00014049700361289214
Bifidobacterium_catenulatum_Bifidobacterium_pseudocatenulatum_complex,0.00010588821355618313
Faecalibacterium_prausnitzii,0.00016584965547443854
motu_linkage_group_158,0.00010605691454938719
motu_linkage_group_430,0.00017598089151458704
motu_linkage_group_207,0.00012569397163885975
Parabacteroides_distasonis,0.0001810747174265629
motu_linkage_group_376,0.0002033626606714871
Turicibacter_sanguinis,5.124087512001504e-05
motu_linkage_group_456,0.00023415605337782472
motu_linkage_group_238,0.00023218998297926718
Haemophilus_parainfluenzae,0.00020778528623624772
motu_linkage_group_127,0.000212056839032873
Enterobacter_hormaechei_cloacae,2.4011782207641433e-05
Ruminococcus_sp__SR1_5,0.00021586896135403333
Clostridium_sp__HGF2,4.519677139946335e-05
motu_linkage_group_103,0.0002641246990038955
Coprococcus_catus,0.0001367845924926515
motu_linkage_group_734,9.498033121713208e-05
motu_linkage_group_248,0.00014515071437186874
motu_linkage_group_391,0.00021998482463697822
motu_linkage_group_277,0.00013424001367992448
motu_linkage_group_445,5.993804893951528e-05
Clostridium_saccharolyticum,4.664144241948229e-05
motu_linkage_group_362,9.727656057866779e-05
Desulfovibrio_piger,6.37391609921803e-05
Bifidobacterium_bifidum,5.65289152285472e-05
motu_linkage_group_495,6.23563769815018e-05
motu_linkage_group_437,6.437127609255503e-05
motu_linkage_group_65,0.0002063159598832669
Streptococcus_oralis,1.9441349656931517e-05
motu_linkage_group_452,7.789580111044091e-05
Roseburia_intestinalis,0.00020153175212444117
motu_linkage_group_273,7.346859645899817e-05
Sutterella_wadsworthensis,4.951368390822557e-05
Clostridium_bolteae,0.00014153214143833263
motu_linkage_group_712,9.03030495525994e-05
Alistipes_putredinis,0.00014610043758143832
motu_linkage_group_431,0.00019491596604846818
Alistipes_shahii,0.000247064624906977
Veillonella_sp__oral_taxon_158,0.00013071123734557656
Clostridium_ramosum,5.4519957733250966e-05
motu_linkage_group_573,0.0001281557790521304
Bacteroides_clarus,6.790143915892369e-05
_Ruminococcus__torques,0.0002688322869865853
Ruminococcus_lactaris,0.00012326548684818772
Megasphaera_elsdenii,1.5655872339807023e-05
motu_linkage_group_217,6.313708793883096e-05
motu_linkage_group_520,0.00015078773587817553
motu_linkage_group_414,0.00012943339826684654
motu_linkage_group_274,0.00019234336324272186
Streptococcus_anginosus,1.0897392344813465e-05
motu_linkage_group_24,2.999279383114068e-05
Actinomyces_odontolyticus,6.512710697386269e-05
Granulicatella_adiacens,3.852070593472875e-05
Bifidobacterium_dentium,4.211237547975915e-05
motu_linkage_group_651,9.409793054843879e-05
motu_linkage_group_634,0.00031003466443040706
motu_linkage_group_126,0.00013100284206553483
Parabacteroides_merdae,0.00012830301412004158
Eubacterium_eligens,0.0001698839751653149
Alistipes_sp__HGB5,0.0001381397928428524
motu_linkage_group_508,0.00018491728288509604
motu_linkage_group_696,0.00015671267168673405
Streptococcus_parasanguinis,0.00010004959242153363
motu_linkage_group_307,0.00043609802814413014
Acidaminococcus_intestini,1.4020760058716705e-05
motu_linkage_group_293,0.00010453321449732594
Butyrivibrio_crossotus,0.00010488294035000911
motu_linkage_group_443,0.00014128816984593337
motu_linkage_group_585,2.624773336162234e-05
motu_linkage_group_142,5.8852467434550585e-05
motu_linkage_group_325,0.0002333355218914293
motu_linkage_group_638,0.00014801974670369033
motu_linkage_group_265,7.408134322817343e-05
Bacteroides_uniformis,0.00020916242983501823
motu_linkage_group_136,0.00011573231581614744
motu_linkage_group_633,0.00018522408656068768
motu_linkage_group_308,9.516005151664805e-05
motu_linkage_group_206,0.0002354528388974253
motu_linkage_group_113,0.00013744004015195344
motu_linkage_group_268,3.499285273997231e-05
motu_linkage_group_451,3.385582295042977e-05
motu_linkage_group_134,0.00012348096382826297
motu_linkage_group_373,9.661414909815015e-05
motu_linkage_group_534,4.7096672475441026e-05
motu_linkage_group_346,0.00011602404799936704
Lactobacillus_ruminis,1.3147547261514161e-05
Bifidobacterium_breve,4.4565502109601894e-05
motu_linkage_group_288,0.00016924435992316303
