,Importance
motu_linkage_group_244,0.00036259450838149103
motu_linkage_group_341,3.759649531651242e-05
Bifidobacterium_angulatum,1.0458581704444656e-05
motu_linkage_group_379,4.285306413450925e-05
Eubacterium_cylindroides,3.1336601574243036e-05
motu_linkage_group_525,3.6160544723114535e-05
Eubacterium_hallii,0.00013223179342004455
motu_linkage_group_251,2.8943003515894648e-05
_Ruminococcus__obeum,0.00013196865148378087
Streptococcus_australis,8.763887175995306e-05
motu_linkage_group_124,7.212680142645633e-05
motu_linkage_group_348,0.0009216917416065928
Ruminococcus_sp__5_1_39BFAA,0.00017827359323020577
Clostridium_symbiosum,7.777128780497339e-05
motu_linkage_group_604,9.45159334129091e-05
motu_linkage_group_383,0.00016270483194096922
Streptococcus_vestibularis,4.394044176928707e-05
motu_linkage_group_192,5.8974155386e-05
motu_linkage_group_480,3.103237268614054e-05
motu_linkage_group_474,7.567262450795928e-05
Pseudoflavonifractor_capillosus,0.00010861111444387173
Bacteroides_xylanisolvens,0.0001176563432541487
Acidaminococcus_fermentans,0.0001085969467181034
motu_linkage_group_7,3.276817437470605e-05
motu_linkage_group_502,0.00013287154133884846
Rothia_mucilaginosa,4.3754199686405176e-05
motu_linkage_group_394,7.390234239682481e-05
Streptococcus_mitis,1.5587447355949788e-05
motu_linkage_group_565,1.3680109181179556e-05
Holdemania_filiformis,0.00015443235272619735
Bacteroides_intestinalis,5.37602663816255e-05
motu_linkage_group_624,0.00010534210320996546
motu_linkage_group_600,0.00033765026987819476
Capnocytophaga_sp__oral_taxon_329,5.314504168558881e-05
motu_linkage_group_131,9.226184669707441e-05
Parasutterella_excrementihominis,6.796684249342014e-05
Coprococcus_eutactus,0.00021442043123087606
motu_linkage_group_407,0.00013810935406373666
motu_linkage_group_122,8.383418737256969e-05
Lactobacillus_delbrueckii,2.214766073788264e-05
Bifidobacterium_adolescentis,9.343892056989089e-05
Streptococcus_pneumoniae,8.967241501191962e-05
motu_linkage_group_366,0.00013837862126099557
Bacteroides_finegoldii,2.569447281091698e-05
Eubacterium_siraeum,0.00016562659022696853
motu_linkage_group_191,2.7316973363663176e-05
Bifidobacterium_catenulatum_Bifidobacterium_pseudocatenulatum_complex,7.925819210283478e-05
Faecalibacterium_prausnitzii,0.0001282841025142083
motu_linkage_group_158,0.00012372797605688987
motu_linkage_group_430,4.77154938186989e-05
motu_linkage_group_207,6.201469868798252e-05
Parabacteroides_distasonis,0.0001617197035955587
motu_linkage_group_376,0.0001774916163882804
Turicibacter_sanguinis,4.9214482770489614e-05
motu_linkage_group_456,0.00020884261789564664
motu_linkage_group_238,0.00026557508846374104
Haemophilus_parainfluenzae,0.00011919399081554816
motu_linkage_group_127,0.00037452046003912104
Enterobacter_hormaechei_cloacae,2.84655528503359e-05
Ruminococcus_sp__SR1_5,0.00018056183543936892
Clostridium_sp__HGF2,1.6516202295007533e-05
motu_linkage_group_103,0.000770028357878442
Coprococcus_catus,0.00017347280404271623
motu_linkage_group_734,4.0896339382289534e-05
motu_linkage_group_248,1.3644483891323742e-05
motu_linkage_group_391,0.00019649467289848045
motu_linkage_group_277,0.00011319170436722505
motu_linkage_group_445,2.1603276603318774e-05
Clostridium_saccharolyticum,5.630103926394644e-05
motu_linkage_group_362,5.797631807684361e-05
Desulfovibrio_piger,4.713593247235285e-05
Bifidobacterium_bifidum,5.832279318603644e-05
motu_linkage_group_495,4.304228348740486e-05
motu_linkage_group_437,6.104708859883523e-05
motu_linkage_group_65,0.00013311895579085976
Streptococcus_oralis,2.1223753093039654e-05
motu_linkage_group_452,5.995201526987773e-05
Roseburia_intestinalis,0.00010040333405079277
motu_linkage_group_273,5.383463654848243e-05
Sutterella_wadsworthensis,6.661696148435981e-05
Clostridium_bolteae,0.00034005633363395953
motu_linkage_group_712,0.0006432712178681613
Alistipes_putredinis,0.00016343471470527845
motu_linkage_group_431,0.00014049752801154842
Alistipes_shahii,0.00011431349253119984
Veillonella_sp__oral_taxon_158,9.309364922161024e-05
Clostridium_ramosum,4.104328303507039e-05
motu_linkage_group_573,0.00011357880506146662
Bacteroides_clarus,5.2101800929661584e-05
_Ruminococcus__torques,0.00036680534863559565
Ruminococcus_lactaris,0.00019729243126642373
Megasphaera_elsdenii,7.257771690235175e-05
motu_linkage_group_217,3.0845393987455406e-05
motu_linkage_group_520,8.972752154715132e-05
motu_linkage_group_414,7.515587038346579e-05
motu_linkage_group_274,0.00037975768604299264
Streptococcus_anginosus,3.0301978078716654e-05
motu_linkage_group_24,1.9888394364744613e-05
Actinomyces_odontolyticus,7.933959808932849e-05
Granulicatella_adiacens,6.189632690433236e-06
Bifidobacterium_dentium,4.865630769983013e-06
motu_linkage_group_651,3.711222807329441e-05
motu_linkage_group_634,0.00028100737845006046
motu_linkage_group_126,0.00022152510159224116
Parabacteroides_merdae,6.30147048840367e-05
Eubacterium_eligens,0.00030057910570212526
Alistipes_sp__HGB5,0.000129437105381626
motu_linkage_group_508,0.00010412038833689191
motu_linkage_group_696,0.0001432323031799791
Streptococcus_parasanguinis,7.764299991567602e-05
motu_linkage_group_307,0.0005857674343978136
Acidaminococcus_intestini,9.256746460582332e-05
motu_linkage_group_293,5.845381993888584e-05
Butyrivibrio_crossotus,7.797793530212945e-05
motu_linkage_group_443,0.00029021694864920437
motu_linkage_group_585,6.124856547910895e-05
motu_linkage_group_142,6.115585660369083e-05
motu_linkage_group_325,0.00016477519253545097
motu_linkage_group_638,0.00020144932102938507
motu_linkage_group_265,7.573265595757186e-05
Bacteroides_uniformis,9.038993912496444e-05
motu_linkage_group_136,0.00011036223243348291
motu_linkage_group_633,5.183259954196994e-05
motu_linkage_group_308,0.00010873631769347551
motu_linkage_group_206,0.00013018041877565066
motu_linkage_group_113,0.00016338733261180602
motu_linkage_group_268,3.1705071281322223e-05
motu_linkage_group_451,3.1422324251840254e-05
motu_linkage_group_134,5.5204032579149545e-05
motu_linkage_group_373,6.667821352159839e-05
motu_linkage_group_534,4.40851573078581e-05
motu_linkage_group_346,0.00013849879990100177
Lactobacillus_ruminis,3.400870740523739e-05
Bifidobacterium_breve,3.740471490017905e-05
motu_linkage_group_288,6.924442918640342e-05
