,Importance
butyrate_producing_bacterium,-1.3591409812247664e-09
Veillonella_atypica,7.274285226837714e-11
motu_linkage_group_548,-7.718434660976107e-10
motu_linkage_group_85,-2.689073842984749e-09
motu_linkage_group_470,4.831773673682834e-10
Gemella_sanguinis,-4.192832379931258e-12
Streptococcus_infantis,1.1116719842461593e-10
motu_linkage_group_644,-1.5822045089554593e-09
Clostridium_leptum,1.4614962413464285e-09
_Ruminococcus__gnavus,-4.0887344603824117e-10
motu_linkage_group_652,4.0238867190636584e-10
Mitsuokella_multacida,-3.4542900814875193e-09
motu_linkage_group_310,1.7836320891291591e-09
Clostridium_sp__L2_50,-2.904103098539928e-09
motu_linkage_group_646,-9.88139197171205e-10
motu_linkage_group_678,-9.56879416616104e-10
Odoribacter_splanchnicus,8.612619702662521e-10
motu_linkage_group_302,1.5676972750758792e-09
motu_linkage_group_258,5.021731501621022e-10
motu_linkage_group_701,3.4815825935427657e-10
motu_linkage_group_168,1.9903769901216047e-10
motu_linkage_group_324,-1.7983739082881502e-10
Akkermansia_muciniphila,-2.444595039072308e-10
motu_linkage_group_504,4.655983263676398e-10
motu_linkage_group_574,-8.296481174112198e-10
Blautia_hydrogenotrophica,-9.804420379210271e-12
motu_linkage_group_210,1.7605726491173965e-09
Methanobrevibacter_smithii,3.5451651167060105e-10
Bacteroides_plebeius,-1.4221215489682553e-09
motu_linkage_group_212,9.43072307876911e-10
Bacteroides_ovatus,-1.7320279899886066e-09
motu_linkage_group_241,-4.1887742280390404e-10
motu_linkage_group_297,-1.2418668546066935e-10
motu_linkage_group_135,-8.221043501636545e-10
motu_linkage_group_588,-6.686122472361688e-10
_Clostridium__bartlettii,-2.359468218272059e-10
motu_linkage_group_498,2.2352793805055277e-10
Subdoligranulum_variabile,1.0005708411175679e-11
motu_linkage_group_228,-5.050758367322767e-09
Dorea_formicigenerans,-1.2152428858255307e-10
Streptococcus_mutans,4.019796601686001e-11
motu_linkage_group_289,-3.0808707050113213e-09
Roseburia_inulinivorans,3.865270694747268e-09
motu_linkage_group_224,1.2674222938063262e-09
motu_linkage_group_63,-6.226290501298886e-10
motu_linkage_group_234,1.922353315995705e-09
Victivallis_vadensis,-3.1151342327734716e-10
motu_linkage_group_457,1.0794055377035873e-10
Collinsella_aerofaciens,2.783620866393598e-09
Coprobacillus_sp__29_1,2.2244751248590893e-10
motu_linkage_group_233,-1.304678502496063e-09
motu_linkage_group_672,-1.318415256903906e-09
motu_linkage_group_205,-1.7236792990283475e-09
Phascolarctobacterium_succinatutens,2.3844203601956963e-09
motu_linkage_group_586,7.989437727634638e-10
unclassified_Lachnospiraceae,2.673684456912857e-11
motu_linkage_group_471,-2.450604381021079e-09
motu_linkage_group_225,-1.960921795382558e-09
motu_linkage_group_301,-7.900116688691037e-10
motu_linkage_group_252,1.5293297240845874e-09
Streptococcus_thermophilus,-5.055845870024103e-10
Eubacterium_ventriosum,-5.696567204731384e-10
Enterobacteriaceae_bacterium_9_2_54FAA,2.4135975953351454e-10
Bacteroides_thetaiotaomicron,2.0421295204044977e-09
motu_linkage_group_349,1.267288657588219e-09
Bilophila_wadsworthia,-2.48548534931401e-10
Clostridiales_bacterium_1_7_47FAA,5.4331958307603855e-11
motu_linkage_group_317,-1.8737626297666882e-09
motu_linkage_group_691,2.744811893642914e-10
Haemophilus_haemolyticus,2.0625047380998493e-11
Prevotella_copri,-2.0584960396043217e-10
Streptococcus_salivarius,1.1237123786385708e-09
motu_linkage_group_837,-6.147388761417354e-10
motu_linkage_group_434,-9.442394211768784e-10
Bacteroides_eggerthii,-9.025450482504782e-10
motu_linkage_group_327,2.032593471330895e-09
motu_linkage_group_621,-6.293424902937368e-10
motu_linkage_group_38,-3.4065945422949256e-09
motu_linkage_group_559,1.0915547106097652e-09
motu_linkage_group_270,-5.020741546425005e-10
motu_linkage_group_120,-1.0506842515459115e-09
motu_linkage_group_507,-1.012216376074468e-09
Veillonella_parvula,1.4897142892160917e-10
motu_linkage_group_230,-1.219030419610452e-09
motu_linkage_group_486,-3.4440178517233506e-09
motu_linkage_group_333,-1.3512544455500409e-09
motu_linkage_group_552,-5.734320101699309e-10
motu_linkage_group_613,9.9891191257097e-10
motu_linkage_group_481,-4.0116418468311625e-11
motu_linkage_group_529,-3.323344581516256e-10
Pseudomonas_stutzeri,-2.1720805004267114e-11
motu_linkage_group_118,-8.596660405771115e-10
motu_linkage_group_625,5.880136228992625e-10
motu_linkage_group_636,4.0380247675847365e-09
motu_linkage_group_490,-5.557585980290149e-10
motu_linkage_group_281,-1.6295518180879539e-09
motu_linkage_group_190,4.929055772907825e-10
motu_linkage_group_151,-2.9910744281580675e-09
Anaerotruncus_colihominis,4.281457647073758e-11
Bacteroides_fragilis,-1.0717260396822792e-09
motu_linkage_group_510,2.8880200100044436e-09
motu_linkage_group_521,-4.356346926684285e-11
Dorea_longicatena,-9.7604499686047e-10
motu_linkage_group_306,-2.506682581069403e-09
Bacteroides_dorei_vulgatus,-2.1570405183534412e-10
motu_linkage_group_496,3.8403422195863356e-10
motu_linkage_group_592,-3.5510026293582117e-10
Ruminococcus_bromii,1.2517826772411574e-09
motu_linkage_group_218,8.886237819330397e-10
motu_linkage_group_686,1.627495799152814e-10
Bacteroides_stercoris,-5.593200621842568e-10
motu_linkage_group_115,-1.1729682289731166e-09
Bifidobacterium_longum,-4.765751022171915e-10
motu_linkage_group_145,-1.9347853074471035e-10
motu_linkage_group_260,1.0058928764532941e-09
motu_linkage_group_568,-1.2877995566814516e-09
Escherichia_coli,7.615727735858097e-10
Coprococcus_comes,-4.350453671456359e-10
motu_linkage_group_551,-2.6182477042467145e-09
Ruminococcaceae_bacterium_D16,2.8529162419441294e-10
motu_linkage_group_284,1.194178644920991e-09
motu_linkage_group_282,-1.0576039843580611e-09
motu_linkage_group_517,-4.34100132863377e-10
motu_linkage_group_164,-9.686216234293686e-11
Streptococcus_gordonii,5.4831533161945206e-11
motu_linkage_group_244,-2.613148199835941e-09
motu_linkage_group_341,1.918837687645008e-09
Bifidobacterium_angulatum,-1.7140227654775719e-10
motu_linkage_group_379,2.0299499676474745e-10
Eubacterium_cylindroides,-3.568080112318169e-11
motu_linkage_group_525,1.2734270792946751e-09
Eubacterium_hallii,1.1147817650396084e-10
motu_linkage_group_251,1.492658839609274e-09
_Ruminococcus__obeum,5.308152410849959e-10
Streptococcus_australis,1.356193173935494e-10
motu_linkage_group_124,9.613656497123864e-10
motu_linkage_group_348,1.6229241287996555e-09
Ruminococcus_sp__5_1_39BFAA,2.1932191838661652e-10
Clostridium_symbiosum,1.5108400776499205e-11
motu_linkage_group_604,-3.248383400000739e-10
motu_linkage_group_383,4.39541821671901e-09
Streptococcus_vestibularis,3.4010583622592926e-10
motu_linkage_group_192,3.707777161515294e-10
motu_linkage_group_480,-1.2959682827483202e-09
motu_linkage_group_474,-2.0388799300348507e-10
Pseudoflavonifractor_capillosus,1.9889815268388022e-11
Bacteroides_xylanisolvens,-8.412300706113769e-10
Acidaminococcus_fermentans,-1.8650455979757182e-10
motu_linkage_group_7,1.7163041908216398e-10
motu_linkage_group_502,1.4903012729947638e-09
Rothia_mucilaginosa,-5.1650955519193734e-11
motu_linkage_group_394,-1.495538445634838e-09
Streptococcus_mitis,7.213390475612998e-11
motu_linkage_group_565,-6.531355000919707e-10
Holdemania_filiformis,4.7507319218067005e-12
Bacteroides_intestinalis,-2.780308770982398e-09
motu_linkage_group_624,6.493532171332518e-10
motu_linkage_group_600,-5.66660338468781e-10
Capnocytophaga_sp__oral_taxon_329,2.7594632718244178e-09
motu_linkage_group_131,9.181546604233446e-10
Parasutterella_excrementihominis,-1.0003525898115053e-09
Coprococcus_eutactus,-3.0815834497524293e-09
motu_linkage_group_407,4.4456119010251016e-10
motu_linkage_group_122,1.2122773195158122e-09
Lactobacillus_delbrueckii,4.456353515105537e-11
Bifidobacterium_adolescentis,-2.26171196321646e-09
Streptococcus_pneumoniae,1.1285816258402942e-11
motu_linkage_group_366,-4.546096406550583e-10
Bacteroides_finegoldii,1.2219894559868217e-09
Eubacterium_siraeum,1.5918864075955424e-10
motu_linkage_group_191,9.18575986661208e-10
Bifidobacterium_catenulatum_Bifidobacterium_pseudocatenulatum_complex,-1.641879921410819e-09
Faecalibacterium_prausnitzii,1.4910547013509495e-09
motu_linkage_group_158,3.7193811988449696e-10
motu_linkage_group_430,-2.4724233118520132e-09
motu_linkage_group_207,-9.368585775992519e-10
Parabacteroides_distasonis,-6.23823295004406e-11
motu_linkage_group_376,-2.5990806049211922e-09
Turicibacter_sanguinis,-2.6108404782643225e-11
motu_linkage_group_456,2.7242401158356525e-09
motu_linkage_group_238,-3.5835169103165903e-10
Haemophilus_parainfluenzae,-3.5992895800890703e-10
motu_linkage_group_127,1.4567604652429262e-10
Enterobacter_hormaechei_cloacae,-2.139867385766068e-11
Ruminococcus_sp__SR1_5,-2.2357033692121e-10
Clostridium_sp__HGF2,1.6393634278548394e-11
motu_linkage_group_103,-6.28521524916839e-10
Coprococcus_catus,-3.0465869373580786e-10
motu_linkage_group_734,-1.8744954228757202e-09
motu_linkage_group_248,-1.0025283755956591e-09
motu_linkage_group_391,1.5957347905643732e-09
motu_linkage_group_277,-1.481070951683982e-09
motu_linkage_group_445,-2.2081132871078904e-11
Clostridium_saccharolyticum,-4.051462004684259e-11
motu_linkage_group_362,-1.0520178596531764e-09
Desulfovibrio_piger,6.269149800778777e-10
Bifidobacterium_bifidum,-6.110001120007492e-10
motu_linkage_group_495,5.2424564356372656e-11
motu_linkage_group_437,1.9052068430941718e-10
motu_linkage_group_65,-4.313068179087476e-09
Streptococcus_oralis,2.8560857697779437e-11
motu_linkage_group_452,-4.70345514375274e-12
Roseburia_intestinalis,9.446680880217318e-10
motu_linkage_group_273,1.055187477660177e-12
Sutterella_wadsworthensis,-1.4221368334266492e-09
Clostridium_bolteae,6.051271621280506e-10
motu_linkage_group_712,-3.798933252736379e-11
Alistipes_putredinis,1.2490589803418748e-09
motu_linkage_group_431,-1.9806422829662868e-09
Alistipes_shahii,-1.253661485988676e-09
Veillonella_sp__oral_taxon_158,-6.940408534189308e-10
Clostridium_ramosum,9.449488124237036e-11
motu_linkage_group_573,-6.225944254052236e-10
Bacteroides_clarus,2.454073494946453e-10
_Ruminococcus__torques,1.3940751834589451e-09
Ruminococcus_lactaris,1.092999671901001e-09
Megasphaera_elsdenii,3.5168522825204137e-09
motu_linkage_group_217,-5.238086175916762e-10
motu_linkage_group_520,-6.894882773071764e-10
motu_linkage_group_414,-1.7645813685895634e-09
motu_linkage_group_274,2.05134789431324e-09
Streptococcus_anginosus,6.468104052106713e-11
motu_linkage_group_24,1.9868807130297195e-09
Actinomyces_odontolyticus,2.4214882784681556e-11
Granulicatella_adiacens,1.1571290562138386e-11
Bifidobacterium_dentium,2.36194940324248e-10
motu_linkage_group_651,3.4276200025472247e-09
motu_linkage_group_634,-6.069366803506044e-10
motu_linkage_group_126,-7.813608621153036e-10
Parabacteroides_merdae,1.2484244755154585e-09
Eubacterium_eligens,-1.357605314336222e-09
Alistipes_sp__HGB5,-5.351733151415724e-10
motu_linkage_group_508,4.896889706504138e-10
motu_linkage_group_696,-3.770624591968478e-10
Streptococcus_parasanguinis,1.3954210231287663e-09
motu_linkage_group_307,1.036143451243517e-09
Acidaminococcus_intestini,3.664362321965023e-09
motu_linkage_group_293,-7.682724549337484e-10
Butyrivibrio_crossotus,-6.495839252570796e-10
motu_linkage_group_443,-5.455819165272849e-10
motu_linkage_group_585,-7.572485086233291e-10
motu_linkage_group_142,-5.318958989546256e-10
motu_linkage_group_325,5.132003307972832e-11
motu_linkage_group_638,-6.836803557821096e-10
motu_linkage_group_265,2.4298000464972504e-09
Bacteroides_uniformis,-1.1593155187938778e-10
motu_linkage_group_136,-5.353616328857106e-10
motu_linkage_group_633,-4.6392431175986626e-10
motu_linkage_group_308,2.8125153413606977e-09
motu_linkage_group_206,-2.266089116167534e-09
motu_linkage_group_113,2.0305461465619667e-09
motu_linkage_group_268,2.681320000685359e-09
motu_linkage_group_451,4.0862370927784606e-10
motu_linkage_group_134,-1.4671878124617275e-09
motu_linkage_group_373,-1.0040336362254574e-09
motu_linkage_group_534,-3.120106454622751e-10
motu_linkage_group_346,-9.190924383871657e-10
Lactobacillus_ruminis,-6.399913625578221e-11
Bifidobacterium_breve,-7.089096237615286e-11
motu_linkage_group_288,-1.951621588619382e-09
